exe_sha256,sym_sha256,segment,segment_name,offset,name,kind,ownership,confidence 
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29384,_TilesDugB,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29386,_lastMapMapBuf,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29388,_ListIndexR,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29390,PLOCALHEAP,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29392,_hHelpCursor,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29394,_triBoundRun,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29398,_spiderRect,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29406,_FoodR,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29408,_DeathCnt,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29410,_custIdNumStrHandle,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29412,_MeCrazyCnt,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29414,_gInBackground,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29416,_HistGraphStrs,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29420,_ChaseSpid,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29422,_MeTargLife,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29424,_UDMapFlip,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29426,_BoyMsgOffset,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29428,_LastSMode,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29430,_RMapPnt,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29434,_H_BPop,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29562,_WindPromptStrs,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29566,_CatDelay,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29570,_H_FoodA,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29698,_EatCountB,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29700,_FightBalloonCnt,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29702,_LastEggPlane,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,29704,_openDBData,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30200,_WantSpiderBalloon,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30202,_MeDropAlarm,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30204,_Cycle,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30206,_YDMapFlip,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30208,_oldMusicOn,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30210,_ShowPercentMode,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30212,_Barrier,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30214,_RedPlane,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30216,_H_RPop,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30344,_FontNameStrs,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30348,_shiftMaskPutRtn,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30352,_StrategicModeR,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30354,_lastStrPos,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30358,_triBoundMaxD,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30362,_hScrollMax,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30364,_BlkWarnHealth,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30366,_win_numOfGroups,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30368,_BAntsEaten,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30372,_SpiderMsgs,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30376,_GameTime,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30380,_helpFile,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30636,_Scycle2,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30638,_EatCnt,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30640,_DogPx,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30642,_win_drawHooks,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30822,_GlobalKey,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30824,_oldSoundOn,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30826,_TemBModePop,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30866,_LoadStr,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30870,_RColoniesKilled,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30872,_OverallScore,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30876,_DogPy,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30878,_YMapPnt,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30882,_casteAnimObj,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30884,_MeCrazyRot,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30886,_spiderTileLeft,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30888,_QueenBalloonTicks,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30892,_EndGameRatingStrs,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30896,_BoyPx,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30898,_ModeStr,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30902,_tileBufOver,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30904,_SuserX,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30906,_multiplier,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30908,_BirdGoalX,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30910,_CurBalloonFlags,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30922,_OrigResFileNum,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30924,_SowSave,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30930,_BoyPy,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30932,_PillarSeg,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30934,_QueenBalloonIndex,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30936,_BirdGoalY,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30938,_SCorpseBase,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30940,_JustToBeMean,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30942,_win_numOfWindows,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30944,_miniMapCursorRect,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30952,_BlkQueens,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30954,_SuserY,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,30956,_win_colors,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31196,_RedQueens,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31198,_LastQueenPnt,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31202,_CurExpTool,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31204,_BlackLost,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31206,_RxTab,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31306,_ScenarioNameStrs,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31310,_FootX,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31312,_BFightBalloonIndex,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31314,_CurFightPnt,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31318,_TilesDugR,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31320,_FootY,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31322,_DogTurnCnt,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31324,_YardCycle,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31326,_Starg,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31328,_CurYardPnt,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31332,_CenterPnt,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31336,_LionListM,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31346,_RyTab,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31446,_db_handles,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31454,_EditPrevPnt,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31458,_modeAnimHandle,DATA_SYMBOL,UNKNOWN,UNKNOWN
538fed3f0fd60a6528a5e5b20990361ac4d274c58266a81e71c24f751612589d,9d27f4d0872e483ddbf460bda8a2e34b7180f153c6d7c1a74d692720476c9a7f,9,PACK,31460,_CurWindPrompt,DATA_SYMBOL,UNKNOWN,UNKNOWN
